quest_key,requirement_type,item_name,canonical_key,quantity,source_url,notes
"10,000 players!",item,Peppers,peppers,1,https://buddy.farm/i/peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/peppers/; Page data: https://buddy.farm/page-data/i/peppers/page-data.json; Cache: peppers__peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 52; Quest end date: 2021-06-22T04:59:59+00:00
pirates start arriving xix,item,White Sugar,white sugar,500,https://buddy.farm/i/white-sugar/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/white-sugar/; Page data: https://buddy.farm/page-data/i/white-sugar/page-data.json; Cache: white-sugar__white-sugar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Wine,wine,5000,https://buddy.farm/i/wine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wine/; Page data: https://buddy.farm/page-data/i/wine/page-data.json; Cache: wine__wine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xv,item,Copper Wire,copper wire,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Corn Oil,corn oil,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Engine,engine,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Fruit Punch,fruit punch,2500,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Honey,honey,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Honeycomb,honeycomb,7,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Lantern,lantern,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Linked Lantern,linked lantern,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Mushroom Paste,mushroom paste,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Potato Battery,potato battery,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Ship in a Bottle,ship in a bottle,250,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Steel Plate,steel plate,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xv,item,Sunflower Oil,sunflower oil,8000,https://buddy.farm/q/pirates-start-arriving-xv/,Reviewed partial quest batch for BL-218
pirates start arriving xvi,item,Cabbage,cabbage,8000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Canoe,canoe,8000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Diamond,diamond,2500,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Fishing Net,fishing net,8000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Fruit Punch,fruit punch,3000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Iced Tea,iced tea,8000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Onion Soup,onion soup,100,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Orange Gecko,orange gecko,8000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Over The Moon,over the moon,100,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Pair of Gold Boots,pair of gold boots,10,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Red Berry Pie,red berry pie,1000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Strange Ring,strange ring,1000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvi,item,Wine,wine,4000,https://buddy.farm/q/pirates-start-arriving-xvi/,
pirates start arriving xvii,item,Acorn Pie,acorn pie,50,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Amber Cane,amber cane,500,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Bacon,bacon,4000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Diamond,diamond,5000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Dragon Skull,dragon skull,250,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Fancy Violin,fancy violin,2500,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Grand Piano,grand piano,1443,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Pear Grease,pear grease,10000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Rice,rice,10000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Ship in a Bottle,ship in a bottle,500,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
pirates start arriving xvii,item,Wine,wine,5000,https://buddy.farm/q/pirates-start-arriving-xvii/,Reviewed partial quest batch for BL-218
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Awl,awl,6000,https://buddy.farm/i/awl/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/awl/; Page data: https://buddy.farm/page-data/i/awl/page-data.json; Cache: awl__awl.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Corn Husk Doll,corn husk doll,1500,https://buddy.farm/i/corn-husk-doll/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn-husk-doll/; Page data: https://buddy.farm/page-data/i/corn-husk-doll/page-data.json; Cache: corn-husk-doll__corn-husk-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Essence of Slime,essence of slime,6000,https://buddy.farm/i/essence-of-slime/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/essence-of-slime/; Page data: https://buddy.farm/page-data/i/essence-of-slime/page-data.json; Cache: essence-of-slime__essence-of-slime.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Fire Ant,fire ant,6000,https://buddy.farm/i/fire-ant/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Fish Bones,fish bones,6000,https://buddy.farm/i/fish-bones/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fish-bones/; Page data: https://buddy.farm/page-data/i/fish-bones/page-data.json; Cache: fish-bones__fish-bones.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Flier,flier,6000,https://buddy.farm/i/flier/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flier/; Page data: https://buddy.farm/page-data/i/flier/page-data.json; Cache: flier__flier.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Gold Feather,gold feather,4000,https://buddy.farm/i/gold-feather/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Leather Belt,leather belt,6000,https://buddy.farm/i/leather-belt/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/leather-belt/; Page data: https://buddy.farm/page-data/i/leather-belt/page-data.json; Cache: leather-belt__leather-belt.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Linked Lantern,linked lantern,6000,https://buddy.farm/i/linked-lantern/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/linked-lantern/; Page data: https://buddy.farm/page-data/i/linked-lantern/page-data.json; Cache: linked-lantern__linked-lantern.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Red Twine,red twine,6000,https://buddy.farm/i/red-twine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/red-twine/; Page data: https://buddy.farm/page-data/i/red-twine/page-data.json; Cache: red-twine__red-twine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted i",item,Sunflower Oil,sunflower oil,600,https://buddy.farm/i/sunflower-oil/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/sunflower-oil/; Page data: https://buddy.farm/page-data/i/sunflower-oil/page-data.json; Cache: sunflower-oil__sunflower-oil.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434065
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Awl,awl,6000,https://buddy.farm/i/awl/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/awl/; Page data: https://buddy.farm/page-data/i/awl/page-data.json; Cache: awl__awl.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Cogwheel,cogwheel,4000,https://buddy.farm/i/cogwheel/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cogwheel/; Page data: https://buddy.farm/page-data/i/cogwheel/page-data.json; Cache: cogwheel__cogwheel.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Corn Husk Doll,corn husk doll,1500,https://buddy.farm/i/corn-husk-doll/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn-husk-doll/; Page data: https://buddy.farm/page-data/i/corn-husk-doll/page-data.json; Cache: corn-husk-doll__corn-husk-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Diamond,diamond,200,https://buddy.farm/i/diamond/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/diamond/; Page data: https://buddy.farm/page-data/i/diamond/page-data.json; Cache: diamond__diamond.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Essence of Slime,essence of slime,6000,https://buddy.farm/i/essence-of-slime/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/essence-of-slime/; Page data: https://buddy.farm/page-data/i/essence-of-slime/page-data.json; Cache: essence-of-slime__essence-of-slime.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Fire Ant,fire ant,6000,https://buddy.farm/i/fire-ant/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Fish Bones,fish bones,6000,https://buddy.farm/i/fish-bones/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fish-bones/; Page data: https://buddy.farm/page-data/i/fish-bones/page-data.json; Cache: fish-bones__fish-bones.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Flier,flier,6000,https://buddy.farm/i/flier/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flier/; Page data: https://buddy.farm/page-data/i/flier/page-data.json; Cache: flier__flier.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
"pleasantly arbitrating misconstrued relational affronts, troubles skirted ii",item,Gold Feather,gold feather,4000,https://buddy.farm/i/gold-feather/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5434066
